id,name,party,partyLabel,votes,election,electionLabel,ranking
Q5240902,David Webster,Q9626,Conservative Party (UK),21271,Q18379039,1958 Weston-super-Mare by-election,1
,Edward Hampton,Q9630,Labour Party (UK),11295,Q18379039,1958 Weston-super-Mare by-election,2
,Edward Taylor,Q622441,Liberal Party (UK),10588,Q18379039,1958 Weston-super-Mare by-election,3
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),27357,Q918412,General election 1955,1
,Robert Andrews,Q9630,Labour Party (UK),16275,Q918412,General election 1955,2
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),30485,Q3722280,General election 1951,1
,Robert Andrews,Q9630,Labour Party (UK),15942,Q3722280,General election 1951,2
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),26767,Q748667,General election 1950,1
,Michael Hill,Q9630,Labour Party (UK),13294,Q748667,General election 1950,2
,Frederick Archie Kew,Q622441,Liberal Party (UK),7394,Q748667,General election 1950,3
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),30720,Q918397,General election 1945,1
,Hugh Bruce Oliphant Cardew,Q9630,Labour Party (UK),20542,Q918397,General election 1945,2
,Stanley Sanger,Q622441,Liberal Party (UK),10804,Q918397,General election 1945,3
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),27735,Q918378,General election 1935,1
Q15430352,Henry Scott-Stokes,Q622441,Liberal Party (UK),7883,Q918378,General election 1935,2
Q29642579,George Elvin,Q9630,Labour Party (UK),6625,Q918378,General election 1935,3
Q5982042,Ian Orr-Ewing,Q9626,Conservative Party (UK),21203,Q17036244,1934 Weston-super-Mare by-election,1
Q15430352,Henry Scott-Stokes,Q622441,Liberal Party (UK),7551,Q17036244,1934 Weston-super-Mare by-election,2
,Albert Edward Millett,Q9630,Labour Party (UK),5715,Q17036244,1934 Weston-super-Mare by-election,3
Q6231898,John Erskine,Q9626,Conservative Party (UK),35255,Q918375,General election 1931,1
,Bernard Craig,Q9630,Labour Party (UK),5905,Q918375,General election 1931,2
Q6231898,John Erskine,Q9626,Unionist Party (UK),22898,Q517639,General election 1929,1
Q8008722,William Morse,Q622441,Liberal Party (UK),16219,Q517639,General election 1929,2
,Constance Elizabeth Borrett,Q9630,Labour Party (UK),4766,Q517639,General election 1929,3
Q6231898,John Erskine,Q9626,Unionist Party (UK),17987,Q2632991,General election 1924,1
Q16029945,Frank Murrell,Q622441,Liberal Party (UK),12895,Q2632991,General election 1924,2
,Raphael Neft,Q9630,Labour Party (UK),1343,Q2632991,General election 1924,3
Q16029945,Frank Murrell,Q622441,Liberal Party (UK),15223,Q3084294,General election 1923,1
Q6231898,John Erskine,Q9626,Unionist Party (UK),14318,Q3084294,General election 1923,2
Q6231898,John Erskine,Q9626,Unionist Party (UK),15552,Q3084303,General election 1922,1
Q16029945,Frank Murrell,Q622441,Liberal Party (UK),12674,Q3084303,General election 1922,2
Q5561280,Gilbert Wills,Q9626,Unionist Party (UK),13494,Q3042701,General election 1918,1
,Edmund Thruston,Q622441,Liberal Party (UK),7104,Q3042701,General election 1918,2
